survived,pclass,sex,age,sibsp,parch,fare,embarked,alone,age_years,fare_dollars,family_size,fare_per_person,age_group,fare_tier,age_old,large_family,risk_score,actual_risk,age_survival_rate
0,3,1,0.46656914134254285,0,0,-0.5151843995405714,2,1,36.0,7.8958,1,7.8958,Adult,Very Low,0,0,1.327,1,0.45535714285714285
1,2,0,0.1758180953925567,0,0,-0.41772885697195,2,1,32.0,13.0,1,13.0,Young Adult,Low,0,0,0.6,0,0.38976377952755903
0,2,1,-0.7691228039448983,0,0,-0.41772885697195,2,1,19.0,13.0,1,13.0,Young Adult,Low,0,0,1.027,1,0.3803680981595092
1,3,0,-0.7691228039448983,1,0,-0.5159786769142743,2,0,19.0,7.8542,2,3.9271,Young Adult,Very Low,0,0,0.8999999999999999,0,0.3803680981595092
1,2,1,-1.9321269877448428,1,1,-0.16951717768977492,2,0,3.0,26.0,3,8.666666666666666,Child,Medium,0,0,1.027,0,0.660377358490566
1,1,0,1.048071233242515,0,0,-0.13666158863525438,0,1,44.0,27.7208,1,27.7208,Adult,Medium,0,0,0.3,0,0.34782608695652173
1,1,0,2.0656998940674667,0,0,2.131611295881853,0,1,58.0,146.5208,1,146.5208,Adult,Very High,1,0,0.3,0,0.391304347826087
0,3,1,0.902695710267522,0,1,-0.5054774135600285,2,0,42.0,8.4042,2,4.2021,Adult,Very Low,0,0,1.327,1,0.34782608695652173
0,2,0,-0.4056839965074156,0,0,-0.41772885697195,2,1,24.0,13.0,1,13.0,Young Adult,Low,0,0,0.6,1,0.3803680981595092
0,3,1,-0.11493295055742946,0,0,-0.484555078317151,2,1,28.0,9.5,1,9.5,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
0,3,1,0.3211936183675498,0,0,-0.5419148880786518,2,1,34.0,6.4958,1,6.4958,Young Adult,Very Low,0,0,1.327,1,0.45535714285714285
0,3,1,1.15710287547376,0,0,-0.5279921221915316,0,1,45.5,7.225,1,7.225,Adult,Very Low,0,0,1.327,1,0.34782608695652173
1,3,1,-0.8418105654323949,0,0,-0.5122402271601628,2,1,18.0,8.05,1,8.05,Teen,Very Low,0,0,1.327,0,0.3803680981595092
0,3,0,-2.0048147492323394,0,1,-0.46617786744722073,2,0,2.0,10.4625,2,5.23125,Child,Low,0,0,0.8999999999999999,1,0.660377358490566
0,3,1,0.1758180953925567,1,0,-0.36331321959085777,2,0,32.0,15.85,2,7.925,Young Adult,Low,0,0,1.327,1,0.38976377952755903
1,3,1,-0.26030847353242254,0,0,-0.3072269266761355,0,1,26.0,18.7875,1,18.7875,Young Adult,Low,0,0,1.327,0,0.38976377952755903
1,3,0,-0.9871860884073879,0,0,-0.5179681889897515,1,1,16.0,7.75,1,7.75,Teen,Very Low,0,0,0.8999999999999999,0,0.41304347826086957
1,1,1,0.757320187292529,0,0,-0.07405114719663067,0,1,40.0,31.0,1,31.0,Adult,Medium,0,0,0.727,0,0.45535714285714285
0,3,1,-0.4056839965074156,0,0,-0.5313334332587917,2,1,24.0,7.05,1,7.05,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
1,2,0,0.3938813798550463,0,0,-0.2649832081829192,2,1,35.0,21.0,1,21.0,Young Adult,Medium,0,0,0.6,0,0.45535714285714285
0,3,1,-0.5510595194824087,0,0,-0.5275147920390659,2,1,22.0,7.25,1,7.25,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,3,1,-0.11493295055742946,1,0,-0.5179681889897515,1,0,28.0,7.75,2,3.875,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,1,0,0.10313033390506016,1,0,1.496842384568058,0,0,31.0,113.275,2,56.6375,Young Adult,Very High,0,0,0.3,0,0.38976377952755903
1,3,0,-0.18762071204492597,0,0,-0.5146268779224914,2,1,27.0,7.925,1,7.925,Young Adult,Very Low,0,0,0.8999999999999999,0,0.38976377952755903
0,2,1,0.902695710267522,1,0,-0.15042397159114607,2,0,42.0,27.0,2,13.5,Adult,Medium,0,0,1.027,1,0.34782608695652173
1,1,0,0.1758180953925567,0,0,0.7907126154606378,0,1,32.0,76.2917,1,76.2917,Young Adult,High,0,0,0.3,0,0.38976377952755903
0,2,1,0.03044257241756362,0,0,-0.46546187221852214,2,1,30.0,10.5,1,10.5,Young Adult,Low,0,0,1.027,1,0.38976377952755903
1,3,1,-0.9871860884073879,0,0,-0.5122402271601628,2,1,16.0,8.05,1,8.05,Teen,Very Low,0,0,1.327,0,0.41304347826086957
0,2,1,-0.18762071204492597,0,0,-0.41772885697195,2,1,27.0,13.0,1,13.0,Young Adult,Low,0,0,1.027,1,0.38976377952755903
0,3,1,1.556885563654991,0,0,-0.5122402271601628,2,1,51.0,8.05,1,8.05,Adult,Very Low,1,0,1.327,1,0.45454545454545453
1,1,1,0.6119446643175359,1,0,1.0524480126224716,2,0,38.0,90.0,2,45.0,Adult,High,0,0,0.727,0,0.45535714285714285
0,3,1,-0.5510595194824087,0,0,-0.4874190592319453,2,1,22.0,9.35,1,9.35,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
1,2,1,-0.7691228039448983,0,0,-0.46546187221852214,2,1,19.0,10.5,1,10.5,Young Adult,Low,0,0,1.027,0,0.3803680981595092
0,3,1,-0.6600911617136535,0,0,-0.5275147920390659,2,1,20.5,7.25,1,7.25,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,2,1,-0.8418105654323949,0,0,-0.41772885697195,2,1,18.0,13.0,1,13.0,Teen,Low,0,0,1.027,1,0.3803680981595092
0,3,0,-0.11493295055742946,3,1,-0.17969958450217371,2,0,28.0,25.4667,5,5.0933399999999995,Young Adult,Medium,0,0,0.8999999999999999,1,0.38976377952755903
1,1,0,0.3938813798550463,1,0,0.9278648428289182,2,0,35.0,83.475,2,41.7375,Young Adult,High,0,0,0.3,0,0.45535714285714285
0,3,1,-0.042245189069932916,0,0,-0.5174908588372857,2,1,29.0,7.775,1,7.775,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
0,2,1,2.138387655554963,0,0,-0.4081822539226356,2,1,59.0,13.5,1,13.5,Adult,Low,1,0,1.027,1,0.391304347826087
1,3,0,-1.7867514647698497,4,2,-0.06665252983341201,2,0,5.0,31.3875,7,4.483928571428572,Child,Medium,0,1,1.1119999999999999,0,0.660377358490566
0,2,1,-0.4056839965074156,0,0,-0.46546187221852214,2,1,24.0,10.5,1,10.5,Young Adult,Low,0,0,1.027,1,0.3803680981595092
0,3,0,-0.11493295055742946,0,0,-0.5217868302094772,2,1,28.0,7.55,1,7.55,Young Adult,Very Low,0,0,0.8999999999999999,1,0.38976377952755903
0,2,1,1.048071233242515,1,0,-0.16951717768977492,2,0,44.0,26.0,2,13.0,Adult,Medium,0,0,1.027,1,0.34782608695652173
1,2,0,-1.5686881803073602,0,2,-0.1647438761651177,2,0,8.0,26.25,3,8.75,Child,Medium,0,0,0.6,0,0.660377358490566
0,2,1,-0.7691228039448983,0,0,-0.46546187221852214,2,1,19.0,10.5,1,10.5,Young Adult,Low,0,0,1.027,1,0.3803680981595092
0,2,1,0.24850585688005322,0,0,-0.43157143139345594,2,1,33.0,12.275,1,12.275,Young Adult,Low,0,0,1.027,1,0.45535714285714285
0,3,0,-0.11493295055742946,1,0,-0.3899635166633239,0,0,28.0,14.4542,2,7.2271,Young Adult,Low,0,0,0.8999999999999999,1,0.38976377952755903
0,2,1,-0.042245189069932916,0,0,-0.46546187221852214,2,1,29.0,10.5,1,10.5,Young Adult,Low,0,0,1.027,1,0.38976377952755903
0,3,1,-0.5510595194824087,0,0,-0.5299014428013945,2,1,22.0,7.125,1,7.125,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,3,1,0.03044257241756362,0,0,-0.5279921221915316,0,1,30.0,7.225,1,7.225,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
0,1,1,1.048071233242515,2,0,1.0524480126224716,1,0,44.0,90.0,3,30.0,Adult,High,0,0,0.727,1,0.34782608695652173
0,3,0,-0.33299623501991904,0,0,-0.5174908588372857,2,1,25.0,7.775,1,7.775,Young Adult,Very Low,0,0,0.8999999999999999,1,0.38976377952755903
1,2,0,-0.4056839965074156,0,2,-0.3890890478240067,2,0,24.0,14.5,3,4.833333333333333,Young Adult,Low,0,0,0.6,0,0.3803680981595092
1,1,1,0.5392569028300394,1,1,0.33748763569443535,2,0,37.0,52.5542,3,17.518066666666666,Adult,High,0,0,0.727,0,0.45535714285714285
0,2,1,1.7749488481174804,1,0,-0.16951717768977492,2,0,54.0,26.0,2,13.0,Adult,Medium,1,0,1.027,1,0.45454545454545453
0,3,1,-0.11493295055742946,0,0,-0.5275147920390659,2,1,28.0,7.25,1,7.25,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
0,3,0,-0.042245189069932916,1,1,-0.46617786744722073,2,0,29.0,10.4625,3,3.4875000000000003,Young Adult,Low,0,0,0.8999999999999999,1,0.38976377952755903
0,1,1,2.356450940017453,0,0,-0.15901591433552906,2,1,62.0,26.55,1,26.55,Senior,Medium,1,0,0.727,1,0.391304347826087
0,3,1,0.03044257241756362,1,0,-0.35853991806620056,2,0,30.0,16.1,2,8.05,Young Adult,Low,0,0,1.327,1,0.38976377952755903
0,3,0,0.8300079487800255,0,2,-0.28001910798558943,2,0,41.0,20.2125,3,6.7375,Adult,Medium,0,0,0.8999999999999999,1,0.34782608695652173
1,3,0,-0.042245189069932916,0,2,-0.37484933471564935,0,0,29.0,15.2458,3,5.081933333333333,Young Adult,Low,0,0,0.8999999999999999,0,0.38976377952755903
1,1,0,-0.11493295055742946,0,0,0.84624138675728,0,1,28.0,79.2,1,79.2,Young Adult,High,0,0,0.3,0,0.38976377952755903
1,1,0,0.03044257241756362,0,0,0.9856217912772706,2,1,30.0,86.5,1,86.5,Young Adult,High,0,0,0.3,0,0.38976377952755903
1,1,0,0.3938813798550463,0,0,9.116066469691516,0,1,35.0,512.3292,1,512.3292,Young Adult,Very High,0,0,0.3,0,0.45535714285714285
1,2,0,1.4841978021674944,0,1,-0.16951717768977492,2,0,50.0,26.0,2,13.0,Adult,Medium,0,0,0.6,0,0.45454545454545453
1,3,1,-1.9321269877448428,4,2,-0.06665252983341201,2,0,3.0,31.3875,7,4.483928571428572,Child,Medium,0,1,1.539,0,0.660377358490566
0,1,1,1.6295733251424873,1,1,0.8548333295016631,2,0,52.0,79.65,3,26.55,Adult,High,1,0,0.727,1,0.45454545454545453
0,1,1,0.757320187292529,0,0,-0.6659405362541251,2,1,40.0,0.0,1,0.0,Adult,,0,0,0.727,1,0.45535714285714285
0,3,0,-0.11493295055742946,0,0,-0.5179681889897515,1,1,28.0,7.75,1,7.75,Young Adult,Very Low,0,0,0.8999999999999999,1,0.38976377952755903
0,2,1,0.46656914134254285,0,0,-0.46546187221852214,2,1,36.0,10.5,1,10.5,Adult,Low,0,0,1.027,1,0.45535714285714285
0,3,1,-0.9871860884073879,4,1,0.09182108078520748,2,0,16.0,39.6875,6,6.614583333333333,Teen,Medium,0,1,1.539,1,0.41304347826086957
1,3,1,-0.33299623501991904,1,0,-0.5174908588372857,2,0,25.0,7.775,2,3.8875,Young Adult,Very Low,0,0,1.327,0,0.38976377952755903
1,1,0,2.0656998940674667,0,1,2.264150604656705,2,0,58.0,153.4625,2,76.73125,Adult,Very High,1,0,0.3,0,0.391304347826087
1,1,0,0.3938813798550463,0,0,1.9237340144830313,2,1,35.0,135.6333,1,135.6333,Young Adult,Very High,0,0,0.3,0,0.45535714285714285
0,1,1,-0.11493295055742946,0,0,-0.07405114719663067,2,1,28.0,31.0,1,31.0,Young Adult,Medium,0,0,0.727,1,0.38976377952755903
1,3,1,-0.33299623501991904,0,0,-0.6659405362541251,2,1,25.0,0.0,1,0.0,Young Adult,,0,0,1.327,0,0.38976377952755903
1,2,0,0.8300079487800255,0,1,-0.2936230173308625,2,0,41.0,19.5,2,9.75,Adult,Low,0,0,0.6,0,0.34782608695652173
0,1,1,0.5392569028300394,0,1,-0.09887231512484819,0,0,37.0,29.7,2,14.85,Adult,Medium,0,0,0.727,1,0.45535714285714285
1,1,0,2.4291387015049497,1,0,0.8225333527446125,2,0,63.0,77.9583,2,38.97915,Senior,High,1,0,0.3,0,0.391304347826087
0,3,0,1.1207589947300116,0,0,-0.5179681889897515,2,1,45.0,7.75,1,7.75,Adult,Very Low,0,0,0.8999999999999999,1,0.34782608695652173
0,2,1,-0.11493295055742946,0,0,-0.6659405362541251,2,1,28.0,0.0,1,0.0,Young Adult,,0,0,1.027,1,0.38976377952755903
0,3,1,-1.6413759417948568,4,1,-0.10985090863155976,1,0,7.0,29.125,6,4.854166666666667,Child,Medium,0,1,1.539,1,0.660377358490566
1,3,0,0.3938813798550463,1,1,-0.27930311275689085,2,0,35.0,20.25,3,6.75,Young Adult,Medium,0,0,0.8999999999999999,0,0.45535714285714285
0,3,1,2.574514224479943,0,0,-0.5179681889897515,1,1,65.0,7.75,1,7.75,Senior,Very Low,1,0,1.327,1,0.0
0,3,1,-0.11493295055742946,0,0,-0.5159786769142743,2,1,28.0,7.8542,1,7.8542,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
0,3,1,-0.9871860884073879,0,0,-0.484555078317151,2,1,16.0,9.5,1,9.5,Teen,Very Low,0,0,1.327,1,0.41304347826086957
1,3,1,-0.7691228039448983,0,0,-0.5122402271601628,2,1,19.0,8.05,1,8.05,Young Adult,Very Low,0,0,1.327,0,0.3803680981595092
0,1,1,-0.11493295055742946,0,0,-0.16951717768977492,2,1,28.0,26.0,1,26.0,Young Adult,Medium,0,0,0.727,1,0.38976377952755903
0,3,1,0.24850585688005322,0,0,-0.5005456384247526,0,1,33.0,8.6625,1,8.6625,Young Adult,Very Low,0,0,1.327,1,0.45535714285714285
1,3,1,0.03044257241756362,0,0,-0.484555078317151,2,1,30.0,9.5,1,9.5,Young Adult,Very Low,0,0,1.327,0,0.38976377952755903
0,3,1,-0.5510595194824087,0,0,-0.5151843995405714,2,1,22.0,7.8958,1,7.8958,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
1,2,1,0.902695710267522,0,0,-0.41772885697195,2,1,42.0,13.0,1,13.0,Adult,Low,0,0,1.027,0,0.34782608695652173
1,3,0,-0.5510595194824087,0,0,-0.5179681889897515,1,1,22.0,7.75,1,7.75,Young Adult,Very Low,0,0,0.8999999999999999,0,0.3803680981595092
1,1,0,-0.26030847353242254,0,0,0.8395587646227598,2,1,26.0,78.85,1,78.85,Young Adult,High,0,0,0.3,0,0.38976377952755903
1,1,0,-0.7691228039448983,1,0,1.073053400644112,0,0,19.0,91.0792,2,45.5396,Young Adult,High,0,0,0.3,0,0.3803680981595092
0,2,1,0.46656914134254285,0,0,-0.4201155077342786,0,1,36.0,12.875,1,12.875,Adult,Low,0,0,1.027,1,0.45535714285714285
0,3,0,-0.4056839965074156,0,0,-0.4969656622812597,2,1,24.0,8.85,1,8.85,Young Adult,Very Low,0,0,0.8999999999999999,1,0.3803680981595092
0,3,1,-0.4056839965074156,0,0,-0.5151843995405714,2,1,24.0,7.8958,1,7.8958,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,3,1,-0.4420278772511639,0,0,-0.5279119307259174,0,1,23.5,7.2292,1,7.2292,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,1,0,-2.0048147492323394,1,2,2.2276348479930776,2,0,2.0,151.55,4,37.8875,Child,Very High,0,0,0.3,1,0.660377358490566
1,1,1,-0.11493295055742946,0,0,-0.0835977502459451,2,1,28.0,30.5,1,30.5,Young Adult,Medium,0,0,0.727,0,0.38976377952755903
1,1,0,1.4841978021674944,0,1,4.060025111843367,0,0,50.0,247.5208,2,123.7604,Adult,Very High,0,0,0.3,0,0.45454545454545453
1,3,1,-0.11493295055742946,2,0,-0.22202349446100428,1,0,28.0,23.25,3,7.75,Young Adult,Medium,0,0,1.327,0,0.38976377952755903
0,3,1,-0.7691228039448983,0,0,-0.6659405362541251,2,1,19.0,0.0,1,0.0,Young Adult,,0,0,1.327,1,0.3803680981595092
1,2,0,-0.11493295055742946,0,0,-0.4301394409360587,1,1,28.0,12.35,1,12.35,Young Adult,Low,0,0,0.6,0,0.38976377952755903
1,1,1,-2.0833175316388357,1,2,2.2276348479930776,2,0,0.92,151.55,4,37.8875,Child,Very High,0,0,0.727,0,0.660377358490566
1,1,0,-0.11493295055742946,0,0,1.4511771635419677,0,1,28.0,110.8833,1,110.8833,Young Adult,Very High,0,0,0.3,0,0.38976377952755903
1,1,0,-0.9144983269198913,1,0,1.4133096078865568,0,0,17.0,108.9,2,54.45,Teen,Very High,0,0,0.3,0,0.3803680981595092
0,2,1,0.03044257241756362,1,0,-0.20770358988703264,0,0,30.0,24.0,2,12.0,Young Adult,Medium,0,0,1.027,1,0.38976377952755903
1,1,0,0.03044257241756362,0,0,0.42102041237593657,0,1,30.0,56.9292,1,56.9292,Young Adult,High,0,0,0.3,0,0.38976377952755903
1,1,0,-0.4056839965074156,0,0,0.9218180244574825,0,1,24.0,83.1583,1,83.1583,Young Adult,High,0,0,0.3,0,0.3803680981595092
1,1,0,-0.8418105654323949,2,2,4.343639413873619,0,0,18.0,262.375,5,52.475,Teen,Very High,0,0,0.3,0,0.3803680981595092
0,2,0,-0.26030847353242254,1,1,-0.16951717768977492,2,0,26.0,26.0,3,8.666666666666666,Young Adult,Medium,0,0,0.6,1,0.38976377952755903
0,2,1,0.9753834717550186,1,1,-0.1647438761651177,2,0,43.0,26.25,3,8.75,Adult,Medium,0,0,1.027,1,0.34782608695652173
1,3,0,-0.26030847353242254,0,0,-0.5159786769142743,2,1,26.0,7.8542,1,7.8542,Young Adult,Very Low,0,0,0.8999999999999999,0,0.38976377952755903
1,2,0,-0.4056839965074156,1,0,-0.16951717768977492,2,0,24.0,26.0,2,13.0,Young Adult,Medium,0,0,0.6,0,0.3803680981595092
0,2,1,1.7749488481174804,0,0,-0.39863565087332115,2,1,54.0,14.0,1,14.0,Adult,Low,1,0,1.027,1,0.45454545454545453
1,1,0,0.10313033390506016,0,2,2.481893345646688,2,0,31.0,164.8667,3,54.95556666666667,Young Adult,Very High,0,0,0.3,0,0.38976377952755903
1,1,0,0.757320187292529,1,1,1.9020956840114553,0,0,40.0,134.5,3,44.833333333333336,Adult,Very High,0,0,0.3,0,0.45535714285714285
0,3,1,-0.18762071204492597,0,0,-0.5151843995405714,2,1,27.0,7.8958,1,7.8958,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,2,0,0.03044257241756362,0,0,-0.4301394409360587,1,1,30.0,12.35,1,12.35,Young Adult,Low,0,0,0.6,0,0.38976377952755903
1,2,0,-0.5510595194824087,1,1,-0.11223755939388837,2,0,22.0,29.0,3,9.666666666666666,Young Adult,Medium,0,0,0.6,0,0.3803680981595092
1,1,0,0.46656914134254285,0,0,1.9237340144830313,0,1,36.0,135.6333,1,135.6333,Adult,Very High,0,0,0.3,0,0.45535714285714285
0,3,1,2.283763178529956,0,0,-0.5468466632139276,2,1,61.0,6.2375,1,6.2375,Senior,Very Low,1,0,1.327,1,0.391304347826087
1,2,0,0.46656914134254285,0,0,-0.41772885697195,2,1,36.0,13.0,1,13.0,Adult,Low,0,0,0.6,0,0.45535714285714285
1,3,0,0.10313033390506016,1,1,-0.27405248107976793,2,0,31.0,20.525,3,6.841666666666666,Young Adult,Medium,0,0,0.8999999999999999,0,0.38976377952755903
1,1,0,-0.9871860884073879,0,1,0.44106827877949684,0,0,16.0,57.9792,2,28.9896,Teen,High,0,0,0.3,0,0.41304347826086957
1,3,0,-0.11493295055742946,2,0,-0.22202349446100428,1,0,28.0,23.25,3,7.75,Young Adult,Medium,0,0,0.8999999999999999,0,0.38976377952755903
0,1,1,1.15710287547376,0,0,-0.1217841624432028,2,1,45.5,28.5,1,28.5,Adult,Medium,0,0,0.727,1,0.34782608695652173
0,1,1,0.6119446643175359,0,1,2.264150604656705,2,0,38.0,153.4625,2,76.73125,Adult,Very High,0,0,0.727,1,0.45535714285714285
0,3,1,-0.9871860884073879,2,0,-0.3222628264788057,2,0,16.0,18.0,3,6.0,Teen,Low,0,0,1.327,1,0.41304347826086957
1,1,0,-0.11493295055742946,1,0,1.8858664588276208,2,0,28.0,133.65,2,66.825,Young Adult,Very High,0,0,0.3,0,0.38976377952755903
0,1,1,-0.042245189069932916,1,0,0.6056669899145564,2,0,29.0,66.6,2,33.3,Young Adult,High,0,0,0.727,1,0.38976377952755903
1,1,0,0.8300079487800255,0,0,1.9020956840114553,0,1,41.0,134.5,1,134.5,Adult,Very High,0,0,0.3,0,0.34782608695652173
1,3,1,1.1207589947300116,0,0,-0.5122402271601628,2,1,45.0,8.05,1,8.05,Adult,Very Low,0,0,1.327,0,0.34782608695652173
0,1,1,1.1207589947300116,0,0,0.011868280247199164,2,1,45.0,35.5,1,35.5,Adult,Medium,0,0,0.727,1,0.34782608695652173
1,2,1,-2.0048147492323394,1,1,-0.16951717768977492,2,0,2.0,26.0,3,8.666666666666666,Child,Medium,0,0,1.027,0,0.660377358490566
1,1,0,-0.4056839965074156,3,2,4.355572667685263,2,0,24.0,263.0,6,43.833333333333336,Young Adult,Very High,0,1,0.512,0,0.3803680981595092
0,2,1,-0.11493295055742946,0,0,-0.41772885697195,2,1,28.0,13.0,1,13.0,Young Adult,Low,0,0,1.027,1,0.38976377952755903
0,2,1,0.46656914134254285,0,0,-0.41772885697195,2,1,36.0,13.0,1,13.0,Adult,Low,0,0,1.027,1,0.45535714285714285
1,2,0,-0.4056839965074156,0,0,-0.41772885697195,2,1,24.0,13.0,1,13.0,Young Adult,Low,0,0,0.6,0,0.3803680981595092
1,2,0,0.757320187292529,0,0,-0.41772885697195,2,1,40.0,13.0,1,13.0,Adult,Low,0,0,0.6,0,0.45535714285714285
1,3,0,-0.11493295055742946,1,0,-0.35853991806620056,2,0,28.0,16.1,2,8.05,Young Adult,Low,0,0,0.8999999999999999,0,0.38976377952755903
1,3,1,-1.9321269877448428,1,1,-0.36235855928592636,2,0,3.0,15.9,3,5.3,Child,Low,0,0,1.327,0,0.660377358490566
0,3,1,0.902695710267522,0,0,-0.5005456384247526,2,1,42.0,8.6625,1,8.6625,Adult,Very Low,0,0,1.327,1,0.34782608695652173
0,3,1,-0.47837175799491216,0,0,-0.48980570999427386,2,1,23.0,9.225,1,9.225,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,1,1,-0.11493295055742946,0,0,0.0023216771978847384,2,1,28.0,35.0,1,35.0,Young Adult,Medium,0,0,0.727,1,0.38976377952755903
0,3,1,-1.0598738498948845,1,1,-0.5279119307259174,0,0,15.0,7.2292,3,2.409733333333333,Teen,Very Low,0,0,1.327,1,0.41304347826086957
0,3,1,-0.33299623501991904,1,0,-0.3260814676985315,2,0,25.0,17.8,2,8.9,Young Adult,Low,0,0,1.327,1,0.38976377952755903
1,1,0,-0.5510595194824087,0,1,0.38418579917046175,2,0,22.0,55.0,2,27.5,Young Adult,High,0,0,0.3,0,0.3803680981595092
0,2,0,0.6119446643175359,0,0,-0.41772885697195,2,1,38.0,13.0,1,13.0,Adult,Low,0,0,0.6,1,0.45535714285714285
0,3,1,0.757320187292529,1,4,-0.13324008610238014,2,0,40.0,27.9,6,4.6499999999999995,Adult,Medium,0,1,1.539,1,0.45535714285714285
0,2,1,-0.042245189069932916,1,0,-0.13666158863525438,0,0,29.0,27.7208,2,13.8604,Young Adult,Medium,0,0,1.027,1,0.38976377952755903
0,3,0,1.1207589947300116,0,1,-0.3899635166633239,0,0,45.0,14.4542,2,7.2271,Adult,Low,0,0,0.8999999999999999,1,0.34782608695652173
0,3,1,0.3938813798550463,0,0,-0.5313334332587917,2,1,35.0,7.05,1,7.05,Young Adult,Very Low,0,0,1.327,1,0.45535714285714285
0,3,1,0.03044257241756362,0,0,-0.5275147920390659,2,1,30.0,7.25,1,7.25,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,1,0,2.21107541704246,1,0,0.770823222667696,0,0,60.0,75.25,2,37.625,Adult,High,1,0,0.3,0,0.391304347826087
1,3,0,-0.11493295055742946,0,0,-0.5279119307259174,0,1,28.0,7.2292,1,7.2292,Young Adult,Very Low,0,0,0.8999999999999999,0,0.38976377952755903
1,1,0,-0.4056839965074156,0,0,0.6572186463808543,0,1,24.0,69.3,1,69.3,Young Adult,High,0,0,0.3,0,0.3803680981595092
1,1,1,-0.33299623501991904,1,0,0.3926192683042261,0,0,25.0,55.4417,2,27.72085,Young Adult,High,0,0,0.727,0,0.38976377952755903
0,3,1,-0.8418105654323949,1,0,-0.5419148880786518,2,0,18.0,6.4958,2,3.2479,Teen,Very Low,0,0,1.327,1,0.3803680981595092
0,3,1,-0.7691228039448983,0,0,-0.5122402271601628,2,1,19.0,8.05,1,8.05,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,1,1,-0.5510595194824087,0,0,1.9237340144830313,0,1,22.0,135.6333,1,135.6333,Young Adult,Very High,0,0,0.727,1,0.3803680981595092
0,3,0,-1.9321269877448428,3,1,-0.26355121772552204,2,0,3.0,21.075,5,4.215,Child,Medium,0,0,0.8999999999999999,1,0.660377358490566
1,1,0,-0.11493295055742946,1,0,0.9029634834350866,0,0,28.0,82.1708,2,41.0854,Young Adult,High,0,0,0.3,0,0.38976377952755903
1,3,0,-0.5510595194824087,0,0,-0.5275147920390659,2,1,22.0,7.25,1,7.25,Young Adult,Very Low,0,0,0.8999999999999999,0,0.3803680981595092
0,1,1,-0.18762071204492597,0,2,3.372272553605877,0,0,27.0,211.5,3,70.5,Young Adult,Very High,0,0,0.727,1,0.38976377952755903
0,3,1,-0.6964350424574017,0,0,-0.5893290467833768,0,1,20.0,4.0125,1,4.0125,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
0,3,1,-0.7691228039448983,0,0,-0.5174908588372857,2,1,19.0,7.775,1,7.775,Young Adult,Very Low,0,0,1.327,1,0.3803680981595092
1,1,0,0.902695710267522,0,0,3.6782411813364044,0,1,42.0,227.525,1,227.525,Adult,Very High,0,0,0.3,0,0.34782608695652173
1,3,0,-2.0775025107198357,0,2,-0.36538101381133925,0,0,1.0,15.7417,3,5.247233333333333,Child,Low,0,0,0.8999999999999999,0,0.660377358490566
0,3,1,0.1758180953925567,0,0,-0.5146268779224914,2,1,32.0,7.925,1,7.925,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,1,0,0.3938813798550463,1,0,0.32690618087457524,2,0,35.0,52.0,2,26.0,Young Adult,High,0,0,0.3,0,0.45535714285714285
0,2,1,-0.8418105654323949,0,0,0.7374101119950955,2,1,18.0,73.5,1,73.5,Teen,High,0,0,1.027,1,0.3803680981595092
0,3,1,-2.0775025107198357,5,2,0.22953082977156805,2,0,1.0,46.9,8,5.8625,Child,High,0,1,1.539,1,0.660377358490566
0,3,1,-0.11493295055742946,0,0,-0.5183653276766029,1,1,28.0,7.7292,1,7.7292,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,2,0,-0.9144983269198913,0,0,-0.43682206307057886,0,1,17.0,12.0,1,12.0,Teen,Low,0,0,0.6,0,0.3803680981595092
1,1,1,0.46656914134254285,1,2,1.625244195581337,2,0,36.0,120.0,4,30.0,Adult,Very High,0,0,0.727,0,0.45535714285714285
1,3,1,-0.6237472809699052,0,0,-0.5170937201504343,2,1,21.0,7.7958,1,7.7958,Young Adult,Very Low,0,0,1.327,0,0.3803680981595092
0,3,1,-0.11493295055742946,2,0,-0.5146268779224914,2,0,28.0,7.925,3,2.6416666666666666,Young Adult,Very Low,0,0,1.327,1,0.38976377952755903
1,1,0,-0.47837175799491216,1,0,1.496842384568058,0,0,23.0,113.275,2,56.6375,Young Adult,Very High,0,0,0.3,0,0.3803680981595092
